action,step,count,avg,std
PAYMENT,310,4681,17544.15544,14634.81969
PAYMENT,311,4491,14213.77056,13263.32852
PAYMENT,312,1541,13471.40895,12692.03101
PAYMENT,313,605,22836.81499,22934.81959
PAYMENT,314,194,12338.63638,12864.84557
PAYMENT,323,260,17534.24431,15471.7447
PAYMENT,324,258,16350.79182,13924.4409
PAYMENT,325,345,15899.33821,13432.43941
PAYMENT,326,728,15999.15505,13454.99879
PAYMENT,329,2053,15611.73378,13436.30519
PAYMENT,330,4744,15279.05601,13459.3058
PAYMENT,331,5249,16196.66092,14425.36004
PAYMENT,332,7632,16813.03099,15110.55866
PAYMENT,333,5976,16084.9722,13334.91612
PAYMENT,334,5217,13729.88741,11158.54676
PAYMENT,335,4671,11744.0384,10606.38902
PAYMENT,336,1326,12089.49394,10664.93573
PAYMENT,337,107,10547.18569,10038.05883
PAYMENT,338,203,11412.48443,10593.16092
PAYMENT,349,612,15373.43714,13432.43863
PAYMENT,350,446,14695.85602,12299.0252
PAYMENT,354,4038,13874.77365,11617.8948
PAYMENT,355,4802,15150.68261,12466.33248
PAYMENT,356,6827,14153.02743,12490.57345
PAYMENT,357,6245,14553.09849,13520.01363
PAYMENT,358,5218,17328.15485,14527.1664
PAYMENT,359,3757,13666.45586,12964.32766
PAYMENT,360,1701,9875.752072,8542.770892
PAYMENT,361,409,20180.54771,18687.24929
PAYMENT,362,46,3171.350904,2165.028217
PAYMENT,372,37,15445.83174,11749.85522
PAYMENT,373,59,15979.33071,11016.49097
PAYMENT,374,51,14981.64988,11075.03711
PAYMENT,375,231,13565.53952,10135.10651
PAYMENT,376,114,18132.95674,13425.26989
PAYMENT,379,102,10222.85451,7427.391225
PAYMENT,380,1172,8774.531164,6493.797602
PAYMENT,381,1146,7330.695707,5382.575718
PAYMENT,382,1155,7706.668972,5631.837635
PAYMENT,383,946,5699.527287,4153.974262
PAYMENT,384,489,6707.830599,4927.653264
PAYMENT,385,186,3952.61452,2859.236947
PAYMENT,386,61,7186.779605,5418.893758
PAYMENT,394,230,25554.09012,18809.27422
PAYMENT,396,114,19424.59376,15069.85357
PAYMENT,397,161,26107.78657,19310.25384
PAYMENT,403,298,11861.07214,8620.406779
PAYMENT,404,1062,9687.53069,7091.947824
PAYMENT,405,1162,9170.006793,6706.304055
PAYMENT,406,1148,12012.86792,8946.207449
PAYMENT,407,948,9175.856663,6799.744652
PAYMENT,408,1021,5536.471024,3969.198733
PAYMENT,409,52,3190.608804,2384.618028
PAYMENT,413,36,1390.22628,964.1062798
PAYMENT,416,175,5755.821167,4262.79306
PAYMENT,419,67,62985.97517,47415.02264
PAYMENT,420,116,9312.151297,6723.88319
PAYMENT,422,62,39584.71142,29983.47413
PAYMENT,423,35,9450.903976,7362.669244
PAYMENT,426,220,10190.74313,7589.871343
PAYMENT,428,156,4128.263197,2990.197597
PAYMENT,429,171,4022.117889,2894.131659
PAYMENT,431,232,6516.674203,4852.401673
PAYMENT,436,26,1038.560864,714.9132251
PAYMENT,439,123,3690.304933,2656.66402
PAYMENT,442,77,5059.98208,3463.7757
PAYMENT,445,1,8031.414118,6273.907838
PAYMENT,448,135,14511.037,11016.6684
PAYMENT,449,66,9046.076154,6603.704319
PAYMENT,451,202,5936.752343,4361.878213
PAYMENT,452,15,6886.603391,4991.877827
PAYMENT,453,6,8744.773438,5690.067652
PAYMENT,454,4,4222.930444,2839.354198
PAYMENT,455,117,11981.63352,8943.698495
PAYMENT,458,48,2619.729892,1867.709357
PAYMENT,460,5,818.8758491,656.6968766
PAYMENT,461,7,2156.831429,1633.274842
PAYMENT,466,58,18428.88175,13277.29733
PAYMENT,469,266,13885.84163,10249.17407
PAYMENT,471,105,18887.39033,13359.65742
PAYMENT,472,2,50626.05538,34557.89013
PAYMENT,474,114,8199.123741,5940.447546
PAYMENT,476,218,10539.50261,7811.372968
PAYMENT,478,216,8877.839319,6494.722976
PAYMENT,479,120,4800.282803,3513.214396
PAYMENT,483,28,2227.738,1616.658853
PAYMENT,487,110,2979.411987,2138.770022
PAYMENT,490,193,20351.08321,14844.35394
PAYMENT,492,229,33865.65297,25104.45572
PAYMENT,493,81,16790.58868,12418.01536
PAYMENT,495,143,13324.02679,9742.545876
PAYMENT,496,38,14173.11304,10185.50932
PAYMENT,500,339,8913.987527,6610.964717
PAYMENT,502,23,7970.208376,5728.762869
PAYMENT,503,244,6002.546315,4350.134307
PAYMENT,505,125,7750.674334,5789.691195
PAYMENT,509,28,3312.731033,2527.660671
PAYMENT,514,440,17386.00504,12840.28417
PAYMENT,517,64,26970.1483,19536.7934
PAYMENT,518,166,13195.54101,9703.127688
PAYMENT,520,130,15585.75172,11666.55527
PAYMENT,522,756,6760.195254,4885.548805
PAYMENT,524,153,23222.02117,17256.63932
PAYMENT,525,639,26323.48282,19795.3532
PAYMENT,526,238,5090.057164,3604.722394
PAYMENT,527,322,4801.300021,3529.846687
PAYMENT,528,128,5237.318352,3759.924003
PAYMENT,529,1,2028.947143,1569.763152
PAYMENT,530,32,3443.195217,2409.787569
PAYMENT,531,22,6636.365099,4832.428495
PAYMENT,532,13,5417.833893,4004.520865
PAYMENT,534,60,2997.299757,2189.563139
PAYMENT,538,113,7351.252779,5330.781808
PAYMENT,540,322,12535.08767,9233.098099
PAYMENT,542,221,17759.1349,13050.45596
PAYMENT,544,239,15486.43967,11379.90082
PAYMENT,546,226,12347.62188,9139.912897
PAYMENT,548,349,8120.877957,5945.554095
PAYMENT,549,50,10476.77568,7537.744561
PAYMENT,550,508,7200.053398,5287.813662
PAYMENT,551,117,3046.890639,2180.060309
PAYMENT,552,209,7119.54423,5262.640996
PAYMENT,555,16,4077.77674,2780.55715
PAYMENT,563,1,8149.549167,4916.107271
PAYMENT,565,174,15363.70614,11435.64139
PAYMENT,567,207,11039.86579,8216.526217
PAYMENT,571,186,6046.304819,4464.090916
PAYMENT,573,277,8708.932712,6435.038932
PAYMENT,574,259,8432.481153,6177.600689
PAYMENT,576,120,5421.201822,3944.592971
PAYMENT,577,44,3207.573438,2365.445584
PAYMENT,578,21,1595.83157,1070.630787
PAYMENT,580,6,1686.165867,1278.676407
PAYMENT,582,118,8170.007178,6184.05792
PAYMENT,585,50,7209.849449,5346.370764
PAYMENT,590,254,13440.41153,10120.91695
PAYMENT,592,151,11188.27154,8237.309834
PAYMENT,594,19,8902.611019,6478.973141
PAYMENT,596,545,7058.034893,5213.729578
PAYMENT,597,188,4977.564743,3605.431666
PAYMENT,598,108,5797.766888,4307.01071
PAYMENT,599,232,4467.951541,3229.870891
PAYMENT,601,111,2866.639198,2003.145168
PAYMENT,608,88,5623.488059,3866.747807
PAYMENT,610,72,3665.882878,2716.068034
PAYMENT,612,122,11938.10647,8895.352459
PAYMENT,613,1,13523.65,3076.43
PAYMENT,614,66,7304.533602,5277.313753
PAYMENT,617,129,18704.71527,13906.83795
PAYMENT,619,140,6618.940568,4726.853308
PAYMENT,621,85,4687.890274,3352.360314
PAYMENT,630,15,5064.512416,3853.342947
PAYMENT,637,165,26924.83195,19975.56036
PAYMENT,640,44,3764.335523,2710.561248
PAYMENT,642,62,4892.594236,3521.538792
PAYMENT,644,134,10069.361,7342.881455
PAYMENT,649,26,2394.711217,1715.688667
PAYMENT,656,164,4015.739538,2842.78456
PAYMENT,659,110,8214.046209,5690.519953
PAYMENT,661,227,10873.11742,8011.932671
PAYMENT,664,57,13803.93786,10268.08186
PAYMENT,667,58,6182.884042,4384.412927
PAYMENT,669,16,6337.27788,4325.415042
PAYMENT,670,196,5687.538764,4089.372025
PAYMENT,672,14,2035.259345,1353.186297
PAYMENT,673,49,4596.664326,3249.641481
PAYMENT,675,1,2082.380667,1232.692276
PAYMENT,679,9,3378.506117,2345.874037
PAYMENT,681,231,12477.19361,9032.3378
PAYMENT,684,197,17311.86301,12823.92325
PAYMENT,687,38,11344.0963,8513.489499
PAYMENT,688,342,13772.1261,9982.90691
PAYMENT,690,2,6984.017857,4964.020806
PAYMENT,691,128,12332.55684,9061.280826
PAYMENT,692,401,15328.76899,11379.16525
PAYMENT,694,282,9469.875736,6959.475437
PAYMENT,695,320,5998.617931,4368.826316
PAYMENT,698,2,5342.032174,4649.229869
PAYMENT,699,4,1465.945366,1079.598789
PAYMENT,705,117,13996.05014,10182.5962
PAYMENT,707,12,21768.52317,15618.20143
PAYMENT,709,181,20240.52245,15036.50158
PAYMENT,710,166,19560.90802,14660.81823
PAYMENT,712,1,17002.07889,11348.38436
PAYMENT,714,58,9248.773204,6595.158104
PAYMENT,715,173,10443.40643,7694.514339
PAYMENT,716,16,6363.560778,4624.021228
PAYMENT,717,107,8283.57728,6080.178804
PAYMENT,718,206,8791.679716,6551.096099
TRANSFER,1,223,367766.4545,477439.8787
TRANSFER,2,28,503298.0502,580557.3655
TRANSFER,3,1,292918.57,294905.7017
TRANSFER,6,82,599528.7687,642444.3374
TRANSFER,7,604,687853.2842,827443.2435
TRANSFER,8,1752,762630.3956,750651.9633
TRANSFER,9,2362,808033.7173,767013.5024
TRANSFER,10,1609,779226.2762,910540.5149
TRANSFER,11,1607,702736.0675,675760.0643
TRANSFER,12,1533,638065.7762,671656.1135
TRANSFER,13,1600,611579.4483,547017.4488
TRANSFER,14,1960,556148.9579,519521.3683
TRANSFER,15,2196,549899.8492,525536.5853
TRANSFER,16,1887,551788.4713,704923.6648
TRANSFER,17,2057,555550.9812,530898.9301
TRANSFER,18,2495,533851.1744,499823.0497
TRANSFER,19,2283,601501.5649,632574.4285
TRANSFER,20,1887,687856.8317,781494.1356
TRANSFER,21,1506,660577.8704,684213.1208
TRANSFER,22,1138,631224.5936,601110.7844
TRANSFER,23,606,630991.1442,592067.3249
TRANSFER,24,271,647483.0791,568260.1478
TRANSFER,25,126,722085.8514,637378.1356
TRANSFER,26,13,601086.5474,631739.425
TRANSFER,27,1,452638.895,427324.2324
TRANSFER,34,179,707825.8045,602982.603
TRANSFER,35,965,689712.8168,648910.8581
TRANSFER,36,2178,631245.5264,612894.31
TRANSFER,37,1163,624698.4471,567460.2294
TRANSFER,38,1038,592898.1238,589548.971
TRANSFER,39,606,569440.6581,767642.0492
TRANSFER,40,1968,567638.7963,602102.4255
TRANSFER,41,1763,558615.5872,595516.6402
TRANSFER,42,2069,549233.5191,622646.427
TRANSFER,43,2118,643599.2704,676274.9019
TRANSFER,44,1741,785431.341,803067.6554
TRANSFER,45,1362,705924.8989,727160.1222
TRANSFER,46,1140,692395.9264,715812.0316
TRANSFER,47,771,633016.4627,588347.9757
TRANSFER,48,566,636651.9111,618269.7954
TRANSFER,49,72,653224.0068,648139.0639
TRANSFER,93,364,640298.5775,580432.2445
TRANSFER,94,849,617713.64,591236.0577
TRANSFER,95,702,609806.7634,619139.2209
TRANSFER,96,572,600793.0052,624088.3825
TRANSFER,97,51,569751.582,573697.851
TRANSFER,119,521,589122.4148,569714.3543
TRANSFER,120,263,569149.7732,509725.9993
TRANSFER,121,88,522348.3373,532151.9626
TRANSFER,122,11,465899.2509,446122.49
TRANSFER,123,1,636043.6333,598651.3059
TRANSFER,132,1,714120.1225,316008.0675
TRANSFER,133,328,636448.6894,560246.1167
TRANSFER,134,756,615292.9457,650140.6355
TRANSFER,135,691,593981.9706,789342.2763
TRANSFER,136,1198,575874.0823,598397.0099
TRANSFER,137,1325,571798.7812,591582.9711
TRANSFER,138,1115,588962.4087,655478.2267
TRANSFER,139,2357,674006.9602,701660.8818
TRANSFER,140,1840,696640.8782,677455.825
TRANSFER,141,1494,657103.9307,759499.505
TRANSFER,142,1158,590280.5632,637991.2809
TRANSFER,143,683,565062.8537,629433.0478
TRANSFER,144,325,544394.0188,527666.7324
TRANSFER,145,85,545884.5451,504256.3822
TRANSFER,146,17,540874.0998,508122.686
TRANSFER,147,1,455326.3017,454809.8231
TRANSFER,155,172,623142.4956,536177.5565
TRANSFER,157,603,595174.8662,586045.5474
TRANSFER,158,750,600908.8553,617603.4733
TRANSFER,159,816,574470.9956,630148.4
TRANSFER,160,912,574773.6691,595987.989
TRANSFER,161,1425,601830.0618,742572.9103
TRANSFER,162,1873,595745.06,802214.8726
TRANSFER,163,2016,709643.9508,1092723.479
TRANSFER,164,1962,782069.131,1487333.498
TRANSFER,165,1480,662751.1992,1205935.435
TRANSFER,166,1117,676134.242,1401283.353
TRANSFER,167,750,672077.9236,1342071.487
TRANSFER,168,335,591762.2795,1119450.687
TRANSFER,169,131,694456.9061,1974581.527
TRANSFER,170,29,451067.7208,445157.7366
TRANSFER,181,348,724496.0469,1085797.196
TRANSFER,182,885,686278.1787,1638361.438
TRANSFER,183,969,660834.6616,1323710.951
TRANSFER,184,1135,726246.0828,1844579.406
TRANSFER,185,1567,744652.0665,1592725.707
TRANSFER,186,1950,686829.6233,1623591.117
TRANSFER,187,2155,724694.5437,1721846.332
TRANSFER,188,1965,657958.6254,1731210.743
TRANSFER,189,1514,651452.392,1654027.921
TRANSFER,190,1161,717982.3075,1936148.649
TRANSFER,191,793,724275.7048,2014103.929
TRANSFER,192,362,628301.3786,1346249.769
TRANSFER,193,134,600291.1249,1037665.996
TRANSFER,194,32,672475.1196,3921847.058
TRANSFER,195,3,406783.8089,342183.6008
TRANSFER,204,162,630288.1315,1548197.473
TRANSFER,205,623,719046.0639,1576939.852
TRANSFER,206,597,614274.1702,1621799.202
TRANSFER,207,706,724869.9322,2391389.547
TRANSFER,208,958,704516.3077,1969242.58
TRANSFER,209,1010,725203.0865,2032725.212
TRANSFER,210,1157,804804.7264,2217516.333
TRANSFER,211,1400,984464.6965,2393293.693
TRANSFER,212,1737,1103651.264,2517883.439
TRANSFER,213,1339,930907.6782,2305839.599
TRANSFER,214,972,930864.8253,2442372.207
TRANSFER,215,724,908535.5088,2248958.471
TRANSFER,216,358,829247.2734,1922385.061
TRANSFER,217,279,913731.4572,2430686.559
TRANSFER,228,116,880612.6838,1996101.262
TRANSFER,229,210,928270.2139,2384271.836
TRANSFER,230,90,1000020.952,2868572.745
TRANSFER,231,553,924154.7993,2307229.434
TRANSFER,232,1016,969163.4128,2660084.901
TRANSFER,234,1516,948354.7639,2466160.557
TRANSFER,235,2237,1034792.02,2582825.148
TRANSFER,236,1851,1081965.536,2724181.506
TRANSFER,237,1350,960916.3911,2626839.638
TRANSFER,238,995,986658.9211,2615112.611
TRANSFER,239,753,986206.5256,2690402.984
TRANSFER,240,381,976527.5573,2853783.03
TRANSFER,241,163,852833.5235,2409903.357
TRANSFER,242,34,806489.6894,3007193.568
TRANSFER,252,87,792084.0035,1742443.852
TRANSFER,253,340,952544.6849,2636078.81
TRANSFER,254,472,942537.6807,2600670.011
TRANSFER,255,678,951433.2224,2851176.163
TRANSFER,256,780,942263.0545,2822091.729
TRANSFER,257,663,953161.1291,2958882.391
TRANSFER,258,833,907006.0365,2641773.524
TRANSFER,259,2184,1017692.057,2947772.583
TRANSFER,260,1770,1065274.111,3159154.09
TRANSFER,261,1330,1036081.092,3066274.46
TRANSFER,262,1011,1044872.256,3141600.295
TRANSFER,263,721,1013911.638,2989939.571
TRANSFER,264,361,1025323.402,2982626.558
TRANSFER,265,131,900465.5216,2771060.049
TRANSFER,266,56,945202.702,3299055.821
TRANSFER,267,1,87223.623,58354.19516
TRANSFER,277,5,279661.5584,221153.6654
TRANSFER,279,2,254031.85,202797.7109
TRANSFER,281,476,1030453.811,3083860.016
TRANSFER,282,1005,1115617.551,3217517.023
TRANSFER,283,1310,1346410.368,3147751.264
TRANSFER,284,1654,1749146.703,4273793.71
TRANSFER,285,1208,1878397.927,4773822.621
TRANSFER,286,1003,2001817.132,5183409.967
TRANSFER,287,673,2184494.225,5758078.397
TRANSFER,288,341,2824244.191,6877987.874
TRANSFER,289,114,2897493.793,7388006.307
TRANSFER,290,22,2927753.558,8003139.393
TRANSFER,291,1,442939.8075,426728.2216
TRANSFER,301,186,3532099.385,7850986.658
TRANSFER,302,443,4412502.9,8897762.99
TRANSFER,303,295,4529124.14,8841636.924
TRANSFER,304,530,4686373.568,9232389.577
TRANSFER,305,1458,2402489.035,5225022.952
TRANSFER,306,1926,1015825.709,1556331.607
TRANSFER,307,1852,1312299.532,2074440.786
TRANSFER,308,1943,1458911.542,2489956.531
TRANSFER,309,1410,1818730.631,3339281.144
TRANSFER,310,1017,2155120.823,4049619.867
TRANSFER,311,868,1247531.383,2545222.772
TRANSFER,312,281,831717.7114,995026.4561
TRANSFER,313,102,773556.5827,964992.2206
TRANSFER,314,23,709201.4577,888171.5511
TRANSFER,323,68,1014817.545,1186218.82
TRANSFER,324,60,898984.0513,913681.1422
TRANSFER,325,71,910274.4056,908448.4128
TRANSFER,326,152,931747.5148,1030848.349
TRANSFER,329,515,885667.5741,1068639.188
TRANSFER,330,1173,901074.1349,1141779.809
TRANSFER,331,1317,995191.1326,1174245.545
TRANSFER,332,1897,1163489.44,1437476.148
TRANSFER,333,1351,919218.6502,1044992.04
TRANSFER,334,1076,970919.5519,1194331.163
TRANSFER,335,893,931567.2212,1165122.244
TRANSFER,336,241,918799.6528,1169402.731
TRANSFER,337,9,861631.6828,980751.8981
TRANSFER,338,33,890563.8504,1256369.138
TRANSFER,349,128,942418.3895,1072825.672
TRANSFER,350,102,1032081.014,1188108.095
TRANSFER,354,1002,984422.6158,1170737.405
TRANSFER,355,1196,985181.0704,1221808.435
TRANSFER,356,1691,821485.4321,1064001.793
TRANSFER,357,1449,672145.4424,763315.3074
TRANSFER,358,1099,674238.9476,645767.2942
TRANSFER,359,729,612040.4508,520825.9402
TRANSFER,360,305,517256.067,433020.0354
TRANSFER,361,60,468913.0672,409272.9196
TRANSFER,362,3,191321.8036,146778.7482
TRANSFER,372,10,739303.648,563182.3876
TRANSFER,373,15,749051.9011,531268.5774
TRANSFER,374,14,588096.7859,446247.9654
TRANSFER,375,62,590087.6702,442728.4537
TRANSFER,376,35,4340412.698,3207491.066
TRANSFER,379,27,454789.5492,331469.7829
TRANSFER,380,203,313407.9554,226492.2742
TRANSFER,381,151,228557.955,159503.704
TRANSFER,382,116,191986.2925,129818.0087
TRANSFER,383,73,173963.7705,121494.2421
TRANSFER,384,32,221422.0432,167557.9395
TRANSFER,385,13,255659.4697,179793.5238
TRANSFER,386,4,161370.3454,91837.35558
TRANSFER,394,61,2033987.912,1504206.075
TRANSFER,396,35,909371.297,632789.9733
TRANSFER,397,46,1172699.887,872272.4141
TRANSFER,403,71,590876.0641,426188.2006
TRANSFER,404,174,379556.6458,269123.8228
TRANSFER,405,150,235777.374,164549.5108
TRANSFER,406,117,253562.7846,188526.3828
TRANSFER,407,68,294492.6351,200393.2754
TRANSFER,408,69,375487.5595,294045.5408
TRANSFER,409,4,72798.39383,53958.97248
TRANSFER,413,3,50018.75788,29910.16576
TRANSFER,416,27,457447.3236,321068.9147
TRANSFER,419,14,448225.7178,316459.1145
TRANSFER,420,35,930497.4787,669492.1012
TRANSFER,422,18,1304726.496,955562.6665
TRANSFER,423,11,303717.7611,211620.9964
TRANSFER,426,63,333862.2081,244824.9269
TRANSFER,428,27,272578.7341,209473.9628
TRANSFER,429,21,208053.969,146649.7129
TRANSFER,431,15,124887.7017,88469.66225
TRANSFER,436,1,60783.30267,37153.18296
TRANSFER,439,8,260839.729,189609.0514
TRANSFER,442,15,221691.0502,156710.4486
TRANSFER,445,1,111625.446,128132.5261
TRANSFER,448,27,311396.8019,237591.1803
TRANSFER,449,14,328668.5615,218893.103
TRANSFER,451,37,206113.0941,143295.6438
TRANSFER,452,1,148050.3188,112966.208
TRANSFER,453,1,138494.4833,62966.54353
TRANSFER,454,1,157592.385,105089.765
TRANSFER,455,6,141301.6976,108268.5921
TRANSFER,458,2,105103.1432,63668.42369
TRANSFER,460,1,131493.72,0.0
TRANSFER,461,1,10126.7,3955.09
TRANSFER,466,14,1328634.757,990427.2864
TRANSFER,469,86,725450.8683,522396.7622
TRANSFER,471,32,582288.5523,417750.8768
TRANSFER,472,1,383345.2063,273286.523
TRANSFER,474,28,763740.8194,556925.5555
TRANSFER,476,41,394796.6977,278093.8849
TRANSFER,478,16,148878.13,97135.87706
TRANSFER,479,6,125466.5174,86991.65052
TRANSFER,483,4,252977.0434,191783.7418
TRANSFER,487,13,148466.2185,98143.11469
TRANSFER,490,48,654971.7988,458399.1208
TRANSFER,492,71,1354180.301,986213.3322
TRANSFER,493,25,1928744.328,1384943.342
TRANSFER,495,44,1338580.639,980933.6231
TRANSFER,496,12,533839.055,390559.885
TRANSFER,500,69,182568.8535,122060.0621
TRANSFER,502,2,244656.837,163739.1095
TRANSFER,503,16,118055.0763,85493.25602
TRANSFER,505,15,117978.301,83679.35188
TRANSFER,509,2,329042.0368,241906.9666
TRANSFER,514,116,1650638.39,1179195.189
TRANSFER,517,17,509981.0457,369735.1996
TRANSFER,518,50,511141.7603,366479.811
TRANSFER,520,38,857298.3449,600828.4041
TRANSFER,522,197,2267953.982,1658356.784
TRANSFER,524,26,336766.3043,233247.6591
TRANSFER,525,79,218254.1274,145205.1483
TRANSFER,526,26,164523.4719,109931.7707
TRANSFER,527,27,307265.1256,224122.9099
TRANSFER,528,9,200801.5121,148474.43
TRANSFER,529,1,54997.22,0.0
TRANSFER,530,9,332485.2375,235628.4629
TRANSFER,531,1,87018.4875,60482.00876
TRANSFER,532,1,25354.29333,12631.67939
TRANSFER,534,6,124599.1799,92104.35023
TRANSFER,538,32,2927817.244,2082730.786
TRANSFER,540,88,1156364.61,842792.203
TRANSFER,542,65,528141.8685,368010.1697
TRANSFER,544,76,1093368.949,834722.1711
TRANSFER,546,62,444321.6515,325363.4826
TRANSFER,548,59,280032.8656,197254.3902
TRANSFER,549,5,240079.73,182142.9802
TRANSFER,550,51,136733.1386,93938.1718
TRANSFER,551,10,182465.5484,139093.4481
TRANSFER,552,12,148535.6436,94320.72152
TRANSFER,555,1,41994.36,33459.17643
TRANSFER,563,1,2308607.065,1239006.488
TRANSFER,565,54,732928.9459,514630.5598
TRANSFER,567,58,413780.9155,291791.9123
TRANSFER,571,49,685702.891,489809.1373
TRANSFER,573,39,196658.2114,141045.371
TRANSFER,574,31,325564.262,225988.8089
TRANSFER,576,6,56428.26261,35256.23908
TRANSFER,577,2,115808.0662,64893.37565
TRANSFER,578,1,102195.3371,70060.59214
TRANSFER,580,1,78955.38143,45786.97519
TRANSFER,582,7,92351.09325,62141.68513
TRANSFER,585,10,322354.899,237897.4117
TRANSFER,590,72,755210.1836,554326.816
TRANSFER,592,45,831981.6302,622698.216
TRANSFER,594,7,456450.0013,314219.8664
TRANSFER,596,108,248515.2469,172715.7609
TRANSFER,597,26,173315.5286,120892.0506
TRANSFER,598,12,126582.6987,89767.17919
TRANSFER,599,21,93403.33601,63567.2463
TRANSFER,601,7,109029.3685,79806.58493
TRANSFER,608,16,226664.9547,156150.5622
TRANSFER,610,14,149929.1618,91276.49845
TRANSFER,612,32,376246.2116,259301.7917
TRANSFER,613,1,89283.84,0.0
TRANSFER,614,12,98749.92782,60378.61612
TRANSFER,617,27,214572.211,152380.6496
TRANSFER,619,27,383990.8285,274022.448
TRANSFER,621,12,187448.4404,117931.1739
TRANSFER,630,1,120533.6714,63990.80552
TRANSFER,637,42,385042.4348,268972.3378
TRANSFER,640,10,752352.8567,545829.0048
TRANSFER,642,15,246657.009,154961.7284
TRANSFER,644,19,215435.2165,150337.1716
TRANSFER,649,2,307949.5568,199358.8307
TRANSFER,656,32,200501.3177,134372.5183
TRANSFER,659,31,3895545.316,2818843.665
TRANSFER,661,63,526902.293,368843.5427
TRANSFER,664,14,983149.3787,757615.9603
TRANSFER,667,15,304739.6642,212050.0595
TRANSFER,669,2,307425.3135,183298.5932
TRANSFER,670,20,202554.2525,150230.7101
TRANSFER,672,1,153332.545,85236.52933
TRANSFER,673,4,290456.5682,170777.5149
TRANSFER,675,1,38052.005,2639.925
TRANSFER,679,2,766881.0836,567730.3684
TRANSFER,681,59,612414.3756,433001.0812
TRANSFER,684,65,4602163.506,3333226.261
TRANSFER,687,11,886889.2107,637586.8477
TRANSFER,688,103,476242.5825,334873.6819
TRANSFER,690,1,307005.9771,160966.2026
TRANSFER,691,31,551741.839,405978.4075
TRANSFER,692,75,235233.699,165798.8522
TRANSFER,694,28,333418.0067,246614.8998
TRANSFER,695,27,142535.6818,100917.5672
TRANSFER,698,1,51139.87643,30735.34093
TRANSFER,699,1,3506.55,0.0
TRANSFER,705,30,1086608.938,856614.4887
TRANSFER,707,4,450257.7414,275556.733
TRANSFER,709,55,478588.7489,335714.2867
TRANSFER,710,50,440272.1533,321257.6258
TRANSFER,712,1,274726.705,221526.7988
TRANSFER,714,19,479608.2321,348605.8085
TRANSFER,715,47,403739.0879,291101.5357
TRANSFER,716,4,300738.536,241693.8588
TRANSFER,717,14,159491.3201,100163.6481
TRANSFER,718,19,126728.7288,88631.06349
